Orthogroup	Xanthoria_calcicola_GTX0491	Xanthoria_parietina_SAMEA111342678
OG0006295	XANCAGTX0491_007846-T1	XANPAOZ2100_007647-T1
OG0006296	XANCAGTX0491_007848-T1	XANPAOZ2100_007644-T1
OG0006297	XANCAGTX0491_007849-T1	XANPAOZ2100_007643-T1
OG0006298	XANCAGTX0491_007850-T1	XANPAOZ2100_007642-T1
OG0006299	XANCAGTX0491_007852-T1	XANPAOZ2100_007641-T1
OG0006300	XANCAGTX0491_007853-T1	XANPAOZ2100_007640-T1
OG0006301	XANCAGTX0491_007854-T1	XANPAOZ2100_007639-T1
OG0006302	XANCAGTX0491_007857-T1	XANPAOZ2100_007636-T1
OG0006303	XANCAGTX0491_007858-T1	XANPAOZ2100_007635-T1
OG0006304	XANCAGTX0491_007860-T1	XANPAOZ2100_007633-T1
OG0006305	XANCAGTX0491_007862-T1	XANPAOZ2100_007631-T1
OG0006306	XANCAGTX0491_007864-T1	XANPAOZ2100_007628-T1
OG0006307	XANCAGTX0491_007865-T1	XANPAOZ2100_007627-T1
OG0006308	XANCAGTX0491_007869-T1	XANPAOZ2100_007625-T1
OG0006309	XANCAGTX0491_007871-T1	XANPAOZ2100_007592-T1
OG0006310	XANCAGTX0491_007872-T1	XANPAOZ2100_007593-T1
OG0006311	XANCAGTX0491_007874-T1	XANPAOZ2100_007594-T1
OG0006312	XANCAGTX0491_007875-T1	XANPAOZ2100_007595-T1
OG0006313	XANCAGTX0491_007876-T1	XANPAOZ2100_007596-T1
OG0006314	XANCAGTX0491_007877-T1	XANPAOZ2100_007597-T1
OG0006315	XANCAGTX0491_007878-T1	XANPAOZ2100_007598-T1
OG0006316	XANCAGTX0491_007880-T1	XANPAOZ2100_007599-T1
OG0006317	XANCAGTX0491_007882-T1	XANPAOZ2100_007603-T1
OG0006318	XANCAGTX0491_007883-T1	XANPAOZ2100_007604-T1
OG0006319	XANCAGTX0491_007887-T1	XANPAOZ2100_007607-T1
OG0006320	XANCAGTX0491_007888-T1	XANPAOZ2100_007608-T1
OG0006321	XANCAGTX0491_007890-T1	XANPAOZ2100_007609-T1
OG0006322	XANCAGTX0491_007891-T1	XANPAOZ2100_007610-T1
OG0006323	XANCAGTX0491_007892-T1	XANPAOZ2100_007611-T1
OG0006324	XANCAGTX0491_007893-T1	XANPAOZ2100_007612-T1
OG0006325	XANCAGTX0491_007894-T1	XANPAOZ2100_007613-T1
OG0006326	XANCAGTX0491_007895-T1	XANPAOZ2100_007614-T1
OG0006327	XANCAGTX0491_007897-T1	XANPAOZ2100_007615-T1
OG0006328	XANCAGTX0491_007898-T1	XANPAOZ2100_007616-T1
OG0006329	XANCAGTX0491_007899-T1	XANPAOZ2100_007617-T1
OG0006330	XANCAGTX0491_007901-T1	XANPAOZ2100_007618-T1
OG0006331	XANCAGTX0491_007902-T1	XANPAOZ2100_007619-T1
OG0006332	XANCAGTX0491_007903-T1	XANPAOZ2100_007620-T1
OG0006333	XANCAGTX0491_007905-T1	XANPAOZ2100_007622-T1
OG0006334	XANCAGTX0491_007906-T1	XANPAOZ2100_007623-T1
OG0006335	XANCAGTX0491_007907-T1	XANPAOZ2100_007624-T1
OG0006336	XANCAGTX0491_007908-T1	XANPAOZ2100_007590-T1
OG0006337	XANCAGTX0491_007909-T1	XANPAOZ2100_007589-T1
OG0006338	XANCAGTX0491_007910-T1	XANPAOZ2100_007588-T1
OG0006339	XANCAGTX0491_007914-T1	XANPAOZ2100_007585-T1
OG0006340	XANCAGTX0491_007915-T1	XANPAOZ2100_007584-T1
OG0006341	XANCAGTX0491_007916-T1	XANPAOZ2100_007583-T1
OG0006342	XANCAGTX0491_007918-T1	XANPAOZ2100_007581-T1
OG0006343	XANCAGTX0491_007920-T1	XANPAOZ2100_007580-T1
OG0006344	XANCAGTX0491_007921-T1	XANPAOZ2100_007579-T1
OG0006345	XANCAGTX0491_007922-T1	XANPAOZ2100_007578-T1
OG0006346	XANCAGTX0491_007923-T1	XANPAOZ2100_007577-T1
OG0006347	XANCAGTX0491_007924-T1	XANPAOZ2100_007576-T1
OG0006348	XANCAGTX0491_007925-T1	XANPAOZ2100_007575-T1
OG0006349	XANCAGTX0491_007926-T1	XANPAOZ2100_007574-T1
OG0006350	XANCAGTX0491_007927-T1	XANPAOZ2100_007573-T1
OG0006351	XANCAGTX0491_007928-T1	XANPAOZ2100_007572-T1
OG0006352	XANCAGTX0491_007931-T1	XANPAOZ2100_007569-T1
OG0006353	XANCAGTX0491_007932-T1	XANPAOZ2100_007568-T1
OG0006354	XANCAGTX0491_007935-T1	XANPAOZ2100_007566-T1
OG0006355	XANCAGTX0491_007936-T1	XANPAOZ2100_007563-T1
OG0006356	XANCAGTX0491_007938-T1	XANPAOZ2100_007561-T1
OG0006357	XANCAGTX0491_007939-T1	XANPAOZ2100_007560-T1
OG0006358	XANCAGTX0491_007944-T1	XANPAOZ2100_007555-T1
OG0006359	XANCAGTX0491_007946-T1	XANPAOZ2100_007554-T1
OG0006360	XANCAGTX0491_007948-T1	XANPAOZ2100_007552-T1
OG0006361	XANCAGTX0491_007951-T1	XANPAOZ2100_007548-T1
OG0006362	XANCAGTX0491_007952-T1	XANPAOZ2100_007547-T1
OG0006363	XANCAGTX0491_007953-T1	XANPAOZ2100_007545-T1
OG0006364	XANCAGTX0491_007954-T1	XANPAOZ2100_007544-T1
OG0006365	XANCAGTX0491_007955-T1	XANPAOZ2100_007543-T1
OG0006366	XANCAGTX0491_007956-T1	XANPAOZ2100_007542-T1
OG0006367	XANCAGTX0491_007957-T1	XANPAOZ2100_007541-T1
OG0006368	XANCAGTX0491_007959-T1	XANPAOZ2100_007540-T1
OG0006369	XANCAGTX0491_007960-T1	XANPAOZ2100_007539-T1
OG0006370	XANCAGTX0491_007961-T1	XANPAOZ2100_007538-T1
OG0006371	XANCAGTX0491_007964-T1	XANPAOZ2100_007535-T1
OG0006372	XANCAGTX0491_007966-T1	XANPAOZ2100_007532-T1
OG0006373	XANCAGTX0491_007967-T1	XANPAOZ2100_007531-T1
OG0006374	XANCAGTX0491_007968-T1	XANPAOZ2100_007530-T1
OG0006375	XANCAGTX0491_007969-T1	XANPAOZ2100_007529-T1
OG0006376	XANCAGTX0491_007970-T1	XANPAOZ2100_007528-T1
OG0006377	XANCAGTX0491_007971-T1	XANPAOZ2100_007527-T1
OG0006378	XANCAGTX0491_007972-T1	XANPAOZ2100_007526-T1
OG0006379	XANCAGTX0491_007973-T1	XANPAOZ2100_007525-T1
OG0006380	XANCAGTX0491_007974-T1	XANPAOZ2100_007524-T1
OG0006381	XANCAGTX0491_007975-T1	XANPAOZ2100_007523-T1
OG0006382	XANCAGTX0491_007977-T1	XANPAOZ2100_007522-T1
OG0006383	XANCAGTX0491_007978-T1	XANPAOZ2100_007521-T1
OG0006384	XANCAGTX0491_007979-T1	XANPAOZ2100_007520-T1
OG0006385	XANCAGTX0491_007980-T1	XANPAOZ2100_007519-T1
OG0006386	XANCAGTX0491_007981-T1	XANPAOZ2100_007518-T1
OG0006387	XANCAGTX0491_007982-T1	XANPAOZ2100_007517-T1
OG0006388	XANCAGTX0491_007983-T1	XANPAOZ2100_007516-T1
OG0006389	XANCAGTX0491_007984-T1	XANPAOZ2100_007515-T1
OG0006390	XANCAGTX0491_007985-T1	XANPAOZ2100_007514-T1
OG0006391	XANCAGTX0491_007987-T1	XANPAOZ2100_007513-T1
OG0006392	XANCAGTX0491_007988-T1	XANPAOZ2100_007512-T1
OG0006393	XANCAGTX0491_008005-T1	XANPAOZ2100_007496-T1
OG0006394	XANCAGTX0491_008007-T1	XANPAOZ2100_007494-T1
OG0006395	XANCAGTX0491_008012-T1	XANPAOZ2100_007492-T1
OG0006396	XANCAGTX0491_008013-T1	XANPAOZ2100_007491-T1
OG0006397	XANCAGTX0491_008014-T1	XANPAOZ2100_007490-T1
OG0006398	XANCAGTX0491_008015-T1	XANPAOZ2100_007489-T1
OG0006399	XANCAGTX0491_008016-T1	XANPAOZ2100_007488-T1
OG0006400	XANCAGTX0491_008018-T1	XANPAOZ2100_007487-T1
OG0006401	XANCAGTX0491_008019-T1	XANPAOZ2100_007486-T1
OG0006402	XANCAGTX0491_008020-T1	XANPAOZ2100_007484-T1
OG0006403	XANCAGTX0491_008021-T1	XANPAOZ2100_007483-T1
OG0006404	XANCAGTX0491_008022-T1	XANPAOZ2100_007482-T1
OG0006405	XANCAGTX0491_008024-T1	XANPAOZ2100_007480-T1
OG0006406	XANCAGTX0491_008025-T1	XANPAOZ2100_007479-T1
OG0006407	XANCAGTX0491_008026-T1	XANPAOZ2100_007478-T1
OG0006408	XANCAGTX0491_008031-T1	XANPAOZ2100_007475-T1
OG0006409	XANCAGTX0491_008032-T1	XANPAOZ2100_007474-T1
OG0006410	XANCAGTX0491_008034-T1	XANPAOZ2100_007473-T1
OG0006411	XANCAGTX0491_008035-T1	XANPAOZ2100_007472-T1
OG0006412	XANCAGTX0491_008037-T1	XANPAOZ2100_007471-T1
OG0006413	XANCAGTX0491_008038-T1	XANPAOZ2100_007470-T1
OG0006414	XANCAGTX0491_008039-T1	XANPAOZ2100_007469-T1
OG0006415	XANCAGTX0491_008040-T1	XANPAOZ2100_007468-T1
OG0006416	XANCAGTX0491_008041-T1	XANPAOZ2100_007467-T1
OG0006417	XANCAGTX0491_008042-T1	XANPAOZ2100_007466-T1
OG0006418	XANCAGTX0491_008043-T1	XANPAOZ2100_007465-T1
OG0006419	XANCAGTX0491_008044-T1	XANPAOZ2100_007464-T1
OG0006420	XANCAGTX0491_008045-T1	XANPAOZ2100_007463-T1
OG0006421	XANCAGTX0491_008047-T1	XANPAOZ2100_007461-T1
OG0006422	XANCAGTX0491_008048-T1	XANPAOZ2100_007460-T1
OG0006423	XANCAGTX0491_008049-T1	XANPAOZ2100_007459-T1
OG0006424	XANCAGTX0491_008051-T1	XANPAOZ2100_007458-T1
OG0006425	XANCAGTX0491_008053-T1	XANPAOZ2100_007457-T1
OG0006426	XANCAGTX0491_008054-T1	XANPAOZ2100_007456-T1
OG0006427	XANCAGTX0491_008055-T1	XANPAOZ2100_007455-T1
OG0006428	XANCAGTX0491_008056-T1	XANPAOZ2100_007454-T1
OG0006429	XANCAGTX0491_008057-T1	XANPAOZ2100_007453-T1
OG0006430	XANCAGTX0491_008063-T1	XANPAOZ2100_007450-T1
OG0006431	XANCAGTX0491_008064-T1	XANPAOZ2100_007449-T1
OG0006432	XANCAGTX0491_008065-T1	XANPAOZ2100_007448-T1
OG0006433	XANCAGTX0491_008066-T1	XANPAOZ2100_007447-T1
OG0006434	XANCAGTX0491_008067-T1	XANPAOZ2100_007446-T1
OG0006435	XANCAGTX0491_008070-T1	XANPAOZ2100_007444-T1
OG0006436	XANCAGTX0491_008071-T1	XANPAOZ2100_007443-T1
OG0006437	XANCAGTX0491_008072-T1	XANPAOZ2100_007442-T1
OG0006438	XANCAGTX0491_008073-T1	XANPAOZ2100_007441-T1
OG0006439	XANCAGTX0491_008075-T1	XANPAOZ2100_007439-T1
OG0006440	XANCAGTX0491_008077-T1	XANPAOZ2100_007437-T1
OG0006441	XANCAGTX0491_008079-T1	XANPAOZ2100_007436-T1
OG0006442	XANCAGTX0491_008080-T1	XANPAOZ2100_007435-T1
OG0006443	XANCAGTX0491_008081-T1	XANPAOZ2100_007434-T1
OG0006444	XANCAGTX0491_008082-T1	XANPAOZ2100_007433-T1
OG0006445	XANCAGTX0491_008083-T1	XANPAOZ2100_007432-T1
OG0006446	XANCAGTX0491_008084-T1	XANPAOZ2100_007431-T1
OG0006447	XANCAGTX0491_008085-T1	XANPAOZ2100_007430-T1
OG0006448	XANCAGTX0491_008087-T1	XANPAOZ2100_007429-T1
OG0006449	XANCAGTX0491_008088-T1	XANPAOZ2100_007428-T1
OG0006450	XANCAGTX0491_008091-T1	XANPAOZ2100_002166-T1
OG0006451	XANCAGTX0491_008094-T1	XANPAOZ2100_007427-T1
OG0006452	XANCAGTX0491_008097-T1	XANPAOZ2100_007425-T1
OG0006453	XANCAGTX0491_008098-T1	XANPAOZ2100_007424-T1
OG0006454	XANCAGTX0491_008099-T1	XANPAOZ2100_007423-T1
OG0006455	XANCAGTX0491_008101-T1	XANPAOZ2100_007422-T1
OG0006456	XANCAGTX0491_008104-T1	XANPAOZ2100_007420-T1
OG0006457	XANCAGTX0491_008106-T1	XANPAOZ2100_007419-T1
OG0006458	XANCAGTX0491_008111-T1	XANPAOZ2100_007415-T1
OG0006459	XANCAGTX0491_008114-T1	XANPAOZ2100_007413-T1
OG0006460	XANCAGTX0491_008115-T1	XANPAOZ2100_007412-T1
OG0006461	XANCAGTX0491_008116-T1	XANPAOZ2100_007411-T1
OG0006462	XANCAGTX0491_008118-T1	XANPAOZ2100_007410-T1
OG0006463	XANCAGTX0491_008119-T1	XANPAOZ2100_007409-T1
OG0006464	XANCAGTX0491_008120-T1	XANPAOZ2100_007408-T1
OG0006465	XANCAGTX0491_008124-T1	XANPAOZ2100_007404-T1
OG0006466	XANCAGTX0491_008127-T1	XANPAOZ2100_007402-T1
OG0006467	XANCAGTX0491_008128-T1	XANPAOZ2100_007401-T1
OG0006468	XANCAGTX0491_008129-T1	XANPAOZ2100_007400-T1
OG0006469	XANCAGTX0491_008130-T1	XANPAOZ2100_007399-T1
OG0006470	XANCAGTX0491_008131-T1	XANPAOZ2100_007398-T1
OG0006471	XANCAGTX0491_008132-T1	XANPAOZ2100_007397-T1
OG0006472	XANCAGTX0491_008133-T1	XANPAOZ2100_007396-T1
OG0006473	XANCAGTX0491_008134-T1	XANPAOZ2100_007395-T1
OG0006474	XANCAGTX0491_008136-T1	XANPAOZ2100_007393-T1
OG0006475	XANCAGTX0491_008138-T1	XANPAOZ2100_007391-T1
OG0006476	XANCAGTX0491_008139-T1	XANPAOZ2100_007390-T1
OG0006477	XANCAGTX0491_008140-T1	XANPAOZ2100_007389-T1
OG0006478	XANCAGTX0491_008141-T1	XANPAOZ2100_007388-T1
OG0006479	XANCAGTX0491_008142-T1	XANPAOZ2100_007386-T1
OG0006480	XANCAGTX0491_008143-T1	XANPAOZ2100_007385-T1
OG0006481	XANCAGTX0491_008144-T1	XANPAOZ2100_007384-T1
OG0006482	XANCAGTX0491_008147-T1	XANPAOZ2100_007383-T1
OG0006483	XANCAGTX0491_008148-T1	XANPAOZ2100_007380-T1
OG0006484	XANCAGTX0491_008149-T1	XANPAOZ2100_007378-T1
OG0006485	XANCAGTX0491_008151-T1	XANPAOZ2100_007377-T1
OG0006486	XANCAGTX0491_008152-T1	XANPAOZ2100_007376-T1
OG0006487	XANCAGTX0491_008153-T1	XANPAOZ2100_007375-T1
OG0006488	XANCAGTX0491_008154-T1	XANPAOZ2100_007374-T1
OG0006489	XANCAGTX0491_008155-T1	XANPAOZ2100_007373-T1
OG0006490	XANCAGTX0491_008156-T1	XANPAOZ2100_007372-T1
OG0006491	XANCAGTX0491_008157-T1	XANPAOZ2100_007371-T1
OG0006492	XANCAGTX0491_008158-T1	XANPAOZ2100_007370-T1
OG0006493	XANCAGTX0491_008159-T1	XANPAOZ2100_007369-T1
OG0006494	XANCAGTX0491_008160-T1	XANPAOZ2100_007368-T1
OG0006495	XANCAGTX0491_008162-T1	XANPAOZ2100_007367-T1
OG0006496	XANCAGTX0491_008164-T1	XANPAOZ2100_007366-T1
OG0006497	XANCAGTX0491_008167-T1	XANPAOZ2100_007363-T1
OG0006498	XANCAGTX0491_008168-T1	XANPAOZ2100_007362-T1
OG0006499	XANCAGTX0491_008169-T1	XANPAOZ2100_007361-T1
OG0006500	XANCAGTX0491_008170-T1	XANPAOZ2100_007360-T1
OG0006501	XANCAGTX0491_008175-T1	XANPAOZ2100_007353-T1
OG0006502	XANCAGTX0491_008177-T1	XANPAOZ2100_007352-T1
OG0006503	XANCAGTX0491_008179-T1	XANPAOZ2100_007351-T1
OG0006504	XANCAGTX0491_008180-T1	XANPAOZ2100_007350-T1
OG0006505	XANCAGTX0491_008181-T1	XANPAOZ2100_007349-T1
OG0006506	XANCAGTX0491_008183-T1	XANPAOZ2100_007348-T1
OG0006507	XANCAGTX0491_008184-T1	XANPAOZ2100_007347-T1
OG0006508	XANCAGTX0491_008186-T1	XANPAOZ2100_007345-T1
OG0006509	XANCAGTX0491_008187-T1	XANPAOZ2100_007344-T1
OG0006510	XANCAGTX0491_008188-T1	XANPAOZ2100_007343-T1
OG0006511	XANCAGTX0491_008189-T1	XANPAOZ2100_007342-T1
OG0006512	XANCAGTX0491_008190-T1	XANPAOZ2100_007341-T1
OG0006513	XANCAGTX0491_008191-T1	XANPAOZ2100_007340-T1
OG0006514	XANCAGTX0491_008192-T1	XANPAOZ2100_007338-T1
OG0006515	XANCAGTX0491_008194-T1	XANPAOZ2100_007335-T1
OG0006516	XANCAGTX0491_008197-T1	XANPAOZ2100_007334-T1
OG0006517	XANCAGTX0491_008198-T1	XANPAOZ2100_007333-T1
OG0006518	XANCAGTX0491_008199-T1	XANPAOZ2100_007332-T1
OG0006519	XANCAGTX0491_008200-T1	XANPAOZ2100_007331-T1
OG0006520	XANCAGTX0491_008201-T1	XANPAOZ2100_007330-T1
OG0006521	XANCAGTX0491_008202-T1	XANPAOZ2100_007329-T1
OG0006522	XANCAGTX0491_008204-T1	XANPAOZ2100_007328-T1
OG0006523	XANCAGTX0491_008206-T1	XANPAOZ2100_007326-T1
OG0006524	XANCAGTX0491_008207-T1	XANPAOZ2100_007325-T1
OG0006525	XANCAGTX0491_008208-T1	XANPAOZ2100_007324-T1
OG0006526	XANCAGTX0491_008209-T1	XANPAOZ2100_007323-T1
OG0006527	XANCAGTX0491_008210-T1	XANPAOZ2100_007322-T1
OG0006528	XANCAGTX0491_008211-T1	XANPAOZ2100_007321-T1
OG0006529	XANCAGTX0491_008212-T1	XANPAOZ2100_007320-T1
OG0006530	XANCAGTX0491_008213-T1	XANPAOZ2100_007319-T1
OG0006531	XANCAGTX0491_008214-T1	XANPAOZ2100_007318-T1
OG0006532	XANCAGTX0491_008215-T1	XANPAOZ2100_007317-T1
OG0006533	XANCAGTX0491_008218-T1	XANPAOZ2100_007316-T1
OG0006534	XANCAGTX0491_008221-T1	XANPAOZ2100_007315-T1
OG0006535	XANCAGTX0491_008222-T1	XANPAOZ2100_007314-T1
OG0006536	XANCAGTX0491_008225-T1	XANPAOZ2100_007312-T1
OG0006537	XANCAGTX0491_008226-T1	XANPAOZ2100_007311-T1
OG0006538	XANCAGTX0491_008227-T1	XANPAOZ2100_007310-T1
OG0006539	XANCAGTX0491_008228-T1	XANPAOZ2100_007309-T1
OG0006540	XANCAGTX0491_008229-T1	XANPAOZ2100_007307-T1
OG0006541	XANCAGTX0491_008230-T1	XANPAOZ2100_007306-T1
OG0006542	XANCAGTX0491_008232-T1	XANPAOZ2100_007305-T1
OG0006543	XANCAGTX0491_008233-T1	XANPAOZ2100_007304-T1
OG0006544	XANCAGTX0491_008234-T1	XANPAOZ2100_007302-T1
OG0006545	XANCAGTX0491_008235-T1	XANPAOZ2100_007301-T1
OG0006546	XANCAGTX0491_008236-T1	XANPAOZ2100_007300-T1
OG0006547	XANCAGTX0491_008238-T1	XANPAOZ2100_007299-T1
OG0006548	XANCAGTX0491_008240-T1	XANPAOZ2100_007298-T1
OG0006549	XANCAGTX0491_008241-T1	XANPAOZ2100_007297-T1
OG0006550	XANCAGTX0491_008242-T1	XANPAOZ2100_007296-T1
OG0006551	XANCAGTX0491_008243-T1	XANPAOZ2100_007295-T1
OG0006552	XANCAGTX0491_008244-T1	XANPAOZ2100_007294-T1
OG0006553	XANCAGTX0491_008245-T1	XANPAOZ2100_007293-T1
OG0006554	XANCAGTX0491_008247-T1	XANPAOZ2100_007291-T1
OG0006555	XANCAGTX0491_008248-T1	XANPAOZ2100_007290-T1
OG0006556	XANCAGTX0491_008250-T1	XANPAOZ2100_007288-T1
OG0006557	XANCAGTX0491_008251-T1	XANPAOZ2100_007287-T1
OG0006558	XANCAGTX0491_008253-T1	XANPAOZ2100_007286-T1
OG0006559	XANCAGTX0491_008254-T1	XANPAOZ2100_007285-T1
OG0006560	XANCAGTX0491_008256-T1	XANPAOZ2100_007283-T1
OG0006561	XANCAGTX0491_008257-T1	XANPAOZ2100_007282-T1
OG0006562	XANCAGTX0491_008258-T1	XANPAOZ2100_007281-T1
OG0006563	XANCAGTX0491_008259-T1	XANPAOZ2100_007280-T1
OG0006564	XANCAGTX0491_008260-T1	XANPAOZ2100_007279-T1
OG0006565	XANCAGTX0491_008261-T1	XANPAOZ2100_007278-T1
OG0006566	XANCAGTX0491_008262-T1	XANPAOZ2100_007277-T1
OG0006567	XANCAGTX0491_008263-T1	XANPAOZ2100_007276-T1
OG0006568	XANCAGTX0491_008264-T1	XANPAOZ2100_007275-T1
OG0006569	XANCAGTX0491_008265-T1	XANPAOZ2100_007274-T1
OG0006570	XANCAGTX0491_008266-T1	XANPAOZ2100_007273-T1
OG0006571	XANCAGTX0491_008267-T1	XANPAOZ2100_007272-T1
OG0006572	XANCAGTX0491_008270-T1	XANPAOZ2100_007269-T1
OG0006573	XANCAGTX0491_008272-T1	XANPAOZ2100_007268-T1
OG0006574	XANCAGTX0491_008273-T1	XANPAOZ2100_007267-T1
OG0006575	XANCAGTX0491_008274-T1	XANPAOZ2100_007266-T1
OG0006576	XANCAGTX0491_008276-T1	XANPAOZ2100_007264-T1
OG0006577	XANCAGTX0491_008278-T1	XANPAOZ2100_007262-T1
OG0006578	XANCAGTX0491_008279-T1	XANPAOZ2100_007261-T1
OG0006579	XANCAGTX0491_008281-T1	XANPAOZ2100_007260-T1
OG0006580	XANCAGTX0491_008282-T1	XANPAOZ2100_007259-T1
OG0006581	XANCAGTX0491_008284-T1	XANPAOZ2100_007257-T1
OG0006582	XANCAGTX0491_008286-T1	XANPAOZ2100_007256-T1
OG0006583	XANCAGTX0491_008287-T1	XANPAOZ2100_007255-T1
OG0006584	XANCAGTX0491_008288-T1	XANPAOZ2100_007254-T1
OG0006585	XANCAGTX0491_008289-T1	XANPAOZ2100_007253-T1
OG0006586	XANCAGTX0491_008290-T1	XANPAOZ2100_007252-T1
OG0006587	XANCAGTX0491_008292-T1	XANPAOZ2100_007251-T1
OG0006588	XANCAGTX0491_008293-T1	XANPAOZ2100_007250-T1
OG0006589	XANCAGTX0491_008294-T1	XANPAOZ2100_007249-T1
OG0006590	XANCAGTX0491_008295-T1	XANPAOZ2100_007248-T1
OG0006591	XANCAGTX0491_008296-T1	XANPAOZ2100_007247-T1
OG0006592	XANCAGTX0491_008297-T1	XANPAOZ2100_007246-T1
OG0006593	XANCAGTX0491_008298-T1	XANPAOZ2100_007245-T1
OG0006594	XANCAGTX0491_008300-T1	XANPAOZ2100_007244-T1
OG0006595	XANCAGTX0491_008302-T1	XANPAOZ2100_007243-T1
OG0006596	XANCAGTX0491_008303-T1	XANPAOZ2100_007242-T1
OG0006597	XANCAGTX0491_008304-T1	XANPAOZ2100_007241-T1
OG0006598	XANCAGTX0491_008305-T1	XANPAOZ2100_007240-T1
OG0006599	XANCAGTX0491_008309-T1	XANPAOZ2100_007237-T1
OG0006600	XANCAGTX0491_008310-T1	XANPAOZ2100_007236-T1
OG0006601	XANCAGTX0491_008312-T1	XANPAOZ2100_007234-T1
OG0006602	XANCAGTX0491_008314-T1	XANPAOZ2100_007233-T1
OG0006603	XANCAGTX0491_008315-T1	XANPAOZ2100_007232-T1
OG0006604	XANCAGTX0491_008316-T1	XANPAOZ2100_007231-T1
OG0006605	XANCAGTX0491_008317-T1	XANPAOZ2100_007230-T1
OG0006606	XANCAGTX0491_008318-T1	XANPAOZ2100_007229-T1
OG0006607	XANCAGTX0491_008320-T1	XANPAOZ2100_007228-T1
OG0006608	XANCAGTX0491_008321-T1	XANPAOZ2100_007227-T1
OG0006609	XANCAGTX0491_008330-T1	XANPAOZ2100_007222-T1
OG0006610	XANCAGTX0491_008334-T1	XANPAOZ2100_007219-T1
OG0006611	XANCAGTX0491_008336-T1	XANPAOZ2100_007217-T1
OG0006612	XANCAGTX0491_008338-T1	XANPAOZ2100_007213-T1
OG0006613	XANCAGTX0491_008339-T1	XANPAOZ2100_007212-T1
OG0006614	XANCAGTX0491_008340-T1	XANPAOZ2100_007211-T1
OG0006615	XANCAGTX0491_008341-T1	XANPAOZ2100_007210-T1
OG0006616	XANCAGTX0491_008342-T1	XANPAOZ2100_007208-T1
OG0006617	XANCAGTX0491_008344-T1	XANPAOZ2100_007205-T1
OG0006618	XANCAGTX0491_008346-T1	XANPAOZ2100_007203-T1
OG0006619	XANCAGTX0491_008347-T1	XANPAOZ2100_007202-T1
OG0006620	XANCAGTX0491_008348-T1	XANPAOZ2100_007201-T1
OG0006621	XANCAGTX0491_008349-T1	XANPAOZ2100_007200-T1
OG0006622	XANCAGTX0491_008350-T1	XANPAOZ2100_007199-T1
OG0006623	XANCAGTX0491_008351-T1	XANPAOZ2100_007198-T1
OG0006624	XANCAGTX0491_008352-T1	XANPAOZ2100_007197-T1
OG0006625	XANCAGTX0491_008353-T1	XANPAOZ2100_007196-T1
OG0006626	XANCAGTX0491_008361-T1	XANPAOZ2100_007188-T1
OG0006627	XANCAGTX0491_008362-T1	XANPAOZ2100_007187-T1
OG0006628	XANCAGTX0491_008364-T1	XANPAOZ2100_007185-T1
OG0006629	XANCAGTX0491_008365-T1	XANPAOZ2100_007184-T1
OG0006630	XANCAGTX0491_008366-T1	XANPAOZ2100_007183-T1
OG0006631	XANCAGTX0491_008369-T1	XANPAOZ2100_007181-T1
OG0006632	XANCAGTX0491_008370-T1	XANPAOZ2100_007180-T1
OG0006633	XANCAGTX0491_008371-T1	XANPAOZ2100_007179-T1
OG0006634	XANCAGTX0491_008384-T1	XANPAOZ2100_007177-T1
OG0006635	XANCAGTX0491_008386-T1	XANPAOZ2100_005240-T1
OG0006636	XANCAGTX0491_008387-T1	XANPAOZ2100_005241-T1
OG0006637	XANCAGTX0491_008388-T1	XANPAOZ2100_005244-T1
OG0006638	XANCAGTX0491_008389-T1	XANPAOZ2100_005245-T1
OG0006639	XANCAGTX0491_008391-T1	XANPAOZ2100_005247-T1
OG0006640	XANCAGTX0491_008392-T1	XANPAOZ2100_005248-T1
OG0006641	XANCAGTX0491_008396-T1	XANPAOZ2100_005249-T1
OG0006642	XANCAGTX0491_008407-T1	XANPAOZ2100_005251-T1
OG0006643	XANCAGTX0491_008409-T1	XANPAOZ2100_005253-T1
OG0006645	XANCAGTX0491_008414-T1	XANPAOZ2100_005255-T1
OG0006646	XANCAGTX0491_008428-T1	XANPAOZ2100_005258-T1
OG0006647	XANCAGTX0491_008431-T1	XANPAOZ2100_005260-T1
OG0006648	XANCAGTX0491_008432-T1	XANPAOZ2100_005261-T1
OG0006649	XANCAGTX0491_008433-T1	XANPAOZ2100_005262-T1
OG0006650	XANCAGTX0491_008434-T1	XANPAOZ2100_005263-T1
OG0006651	XANCAGTX0491_008435-T1	XANPAOZ2100_005264-T1
OG0006652	XANCAGTX0491_008436-T1	XANPAOZ2100_005265-T1
OG0006653	XANCAGTX0491_008437-T1	XANPAOZ2100_005267-T1
OG0006654	XANCAGTX0491_008439-T1	XANPAOZ2100_005269-T1
OG0006655	XANCAGTX0491_008440-T1	XANPAOZ2100_005270-T1
OG0006656	XANCAGTX0491_008442-T1	XANPAOZ2100_005272-T1
OG0006657	XANCAGTX0491_008443-T1	XANPAOZ2100_005273-T1
OG0006658	XANCAGTX0491_008444-T1	XANPAOZ2100_005274-T1
OG0006659	XANCAGTX0491_008445-T1	XANPAOZ2100_005275-T1
OG0006660	XANCAGTX0491_008446-T1	XANPAOZ2100_005276-T1
OG0006661	XANCAGTX0491_008448-T1	XANPAOZ2100_005277-T1
OG0006662	XANCAGTX0491_008450-T1	XANPAOZ2100_005279-T1
